Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
1730768174.2812812,-276.3671875,81.0546875,-12.6953125,-269.04296875,-147.94921875
1730768174.2851875,-386.71875,-881.8359375,-383.7890625,-128.41796875,298.33984375
1730768174.2890937,151.85546875,-697.75390625,-129.8828125,224.609375,491.2109375
1730768174.293125,380.37109375,410.15625,250.9765625,164.55078125,-4.39453125
1730768174.2970312,-135.25390625,112.3046875,-28.80859375,-195.3125,-174.8046875
1730768174.3009374,-436.5234375,-195.3125,-42.96875,-216.30859375,-151.3671875
1730768174.3048437,46.38671875,387.6953125,194.82421875,133.30078125,-136.23046875
1730768174.30875,398.92578125,692.3828125,230.95703125,237.3046875,-92.28515625
1730768174.3126562,-32.2265625,-131.34765625,-123.046875,-106.4453125,126.46484375
1730768174.3165624,-428.22265625,-680.17578125,-270.01953125,-232.421875,150.87890625
1730768174.3204687,-67.3828125,-58.10546875,46.38671875,80.078125,-103.02734375
1730768174.324375,384.27734375,361.328125,218.26171875,279.78515625,-90.8203125
1730768174.3282812,153.3203125,-287.59765625,-152.83203125,26.3671875,172.36328125
1730768174.3321874,-390.625,-763.18359375,-374.51171875,-234.86328125,208.49609375
1730768174.3360937,-218.75,112.3046875,88.8671875,-20.01953125,-161.62109375
1730768174.351125,318.84765625,483.3984375,174.8046875,269.53125,-143.5546875
1730768174.3550313,295.8984375,290.52734375,66.89453125,71.77734375,-51.26953125
1730768174.3589375,-260.25390625,115.72265625,-96.6796875,-284.66796875,-218.75
1730768174.3628438,-386.23046875,-66.89453125,-231.4453125,-201.171875,-206.0546875
1730768174.36675,136.71875,81.54296875,24.4140625,131.8359375,11.23046875
1730768174.3706563,351.07421875,-365.72265625,-104.4921875,131.34765625,398.92578125
1730768174.3745625,-135.7421875,-761.23046875,-346.6796875,-230.46875,357.91015625
1730768174.3784688,-439.453125,4.8828125,-37.59765625,-318.359375,-138.18359375
1730768174.382375,-18.06640625,208.984375,92.28515625,9.27734375,-97.16796875
1730768174.3862813,385.7421875,168.9453125,99.609375,134.765625,92.7734375
1730768174.3901875,62.98828125,166.50390625,55.17578125,-190.91796875,-70.80078125
1730768174.3940938,-430.17578125,27.83203125,7.32421875,-393.06640625,-239.74609375
1730768174.396125,-179.19921875,-28.3203125,23.4375,-98.6328125,-81.0546875
1730768174.4000313,325.1953125,-439.453125,-56.15234375,179.6875,311.5234375
1730768174.4039376,218.75,36.62109375,151.85546875,-79.58984375,89.84375
1730768174.4078438,-323.2421875,269.04296875,145.5078125,-387.20703125,-290.0390625
1730768174.41175,-295.41015625,-118.1640625,65.4296875,-180.6640625,-208.984375
1730768174.4156563,258.7890625,8.30078125,212.40234375,173.33984375,56.15234375
1730768174.4195626,346.6796875,120.1171875,224.609375,59.5703125,147.94921875
1730768174.4234688,-172.8515625,84.9609375,175.29296875,-292.48046875,-77.1484375
1730768174.427375,-387.6953125,-467.28515625,-13.18359375,-236.328125,46.875
1730768174.4312813,92.28515625,-601.07421875,20.5078125,129.39453125,308.59375
1730768174.4351876,419.43359375,454.1015625,341.30859375,145.99609375,-38.57421875
1730768174.4390938,-21.97265625,363.76953125,177.734375,-226.07421875,-205.078125
1730768174.441125,-407.2265625,-213.8671875,94.7265625,-317.3828125,-205.078125
1730768174.4450312,-8.30078125,-43.45703125,232.421875,20.5078125,-36.62109375
1730768174.4489374,437.98828125,483.3984375,302.24609375,192.3828125,34.1796875
1730768174.4528437,143.5546875,291.50390625,208.49609375,-113.76953125,-38.57421875
1730768174.45675,-409.1796875,-703.61328125,-169.921875,-319.3359375,305.17578125
1730768174.4606562,-193.359375,-674.31640625,-85.44921875,-48.828125,411.1328125
1730768174.4645624,371.09375,204.1015625,292.48046875,225.09765625,93.26171875
1730768174.4684687,268.06640625,182.6171875,189.453125,14.6484375,-30.76171875
1730768174.472375,-328.61328125,-626.953125,-124.0234375,-286.62109375,144.04296875
1730768174.4762812,-335.44921875,-372.55859375,38.0859375,-135.25390625,67.3828125
1730768174.4801874,263.671875,611.328125,353.02734375,215.33203125,-166.9921875
1730768174.4840937,383.30078125,424.31640625,178.7109375,145.01953125,-57.12890625
1730768174.487125,-169.921875,-18.06640625,55.17578125,-237.3046875,-129.39453125
1730768174.4910312,-400.87890625,100.5859375,134.765625,-235.3515625,-268.5546875
1730768174.4949374,94.7265625,462.890625,263.671875,135.25390625,-179.6875
1730768174.4988437,418.45703125,253.41796875,136.23046875,208.984375,38.57421875
1730768174.50275,-2.9296875,-207.51953125,-7.32421875,-143.06640625,48.33984375
1730768174.5066562,-425.29296875,-317.87109375,19.53125,-270.01953125,-60.05859375
1730768174.5105624,-71.2890625,-81.54296875,163.0859375,43.45703125,37.109375
1730768174.5144687,375.0,-192.87109375,61.03515625,254.8828125,265.625
1730768174.518375,108.88671875,-761.71875,-237.3046875,-39.0625,320.80078125
1730768174.5222812,-381.34765625,-236.81640625,11.23046875,-314.453125,-137.20703125
1730768174.5261874,-218.75,203.125,158.203125,-75.68359375,-253.90625
1730768174.5300937,307.12890625,269.53125,195.3125,244.140625,-61.03515625
1730768174.531125,286.1328125,373.046875,194.82421875,65.91796875,-48.33984375
1730768174.5350313,-264.16015625,230.95703125,73.2421875,-289.55078125,-197.75390625
1730768174.5389376,-347.16796875,57.6171875,28.3203125,-186.5234375,-199.21875
1730768174.5428438,177.24609375,-66.40625,88.37890625,195.3125,163.57421875
1730768174.54675,344.7265625,48.33984375,120.1171875,152.34375,153.3203125
1730768174.5506563,-157.71484375,-150.87890625,-71.77734375,-224.609375,-62.01171875
1730768174.5545626,-409.66796875,-348.6328125,-148.92578125,-225.5859375,-34.66796875
1730768174.5584688,-3.90625,-732.91015625,-251.46484375,133.30078125,448.73046875
1730768174.562375,331.54296875,-845.21484375,-231.93359375,230.46875,618.1640625
1730768174.5662813,29.296875,24.4140625,42.48046875,-123.53515625,-70.80078125
1730768174.5701876,-414.0625,-53.22265625,-42.48046875,-291.015625,-233.88671875
1730768174.5740938,-133.30078125,-84.47265625,27.34375,16.11328125,-84.47265625
1730768174.578125,389.6484375,533.69140625,198.2421875,267.578125,-112.79296875
1730768174.5820312,202.63671875,508.7890625,111.328125,7.32421875,-184.08203125
1730768174.5859375,-377.44140625,-141.11328125,-139.16015625,-285.15625,-201.66015625
1730768174.5898438,-282.2265625,-177.24609375,-96.6796875,-87.40234375,-140.13671875
1730768174.59375,268.5546875,420.41015625,138.18359375,245.60546875,-43.45703125
1730768174.5976562,294.921875,289.55078125,75.1953125,110.83984375,13.18359375
1730768174.6015625,-269.04296875,-566.89453125,-359.86328125,-232.91015625,292.96875
1730768174.6054688,-431.15234375,-793.9453125,-462.890625,-173.33984375,347.16796875
1730768174.609375,118.65234375,91.30859375,59.5703125,175.29296875,-78.125
1730768174.6132812,383.30078125,248.046875,52.24609375,200.1953125,-74.21875
1730768174.6171875,-111.328125,-424.31640625,-271.97265625,-189.453125,26.3671875
1730768174.6210938,-456.0546875,-448.73046875,-343.26171875,-289.0625,-80.56640625
1730768174.621125,-24.4140625,165.0390625,-208.49609375,58.59375,-157.71484375
1730768174.6250312,372.0703125,211.9140625,-236.328125,191.40625,-92.28515625
1730768174.6289375,33.203125,-225.09765625,-577.63671875,-169.921875,-120.60546875
1730768174.6328437,-465.8203125,-639.6484375,-809.08203125,-400.390625,-124.0234375
1730768174.63675,-253.41796875,-604.00390625,-868.1640625,-149.4140625,-59.5703125
1730768174.6406562,204.1015625,-409.1796875,-897.4609375,98.6328125,14.6484375
1730768174.6445625,-12.6953125,-809.08203125,-962.890625,-153.3203125,470.703125
1730768174.6484687,-611.81640625,-957.03125,-987.3046875,-523.4375,333.49609375
1730768174.652375,-552.24609375,-431.15234375,-832.03125,-400.390625,-283.69140625
1730768174.6562812,-25.87890625,-322.265625,-761.71875,-40.52734375,-116.69921875
1730768174.6601875,46.38671875,-534.1796875,-734.86328125,-148.92578125,57.12890625
1730768174.6640937,-457.03125,-582.03125,-734.86328125,-544.43359375,-99.609375
1730768174.669125,-620.60546875,-508.30078125,-705.56640625,-495.60546875,-186.03515625
1730768174.6730313,-151.85546875,-436.5234375,-658.69140625,-95.703125,-10.7421875
1730768174.6769376,114.2578125,-448.73046875,-690.4296875,-36.1328125,129.8828125
1730768174.6808438,-283.69140625,-153.3203125,-559.08203125,-403.3203125,-155.76171875
1730768174.68475,-658.69140625,-175.29296875,-547.36328125,-482.421875,-308.10546875
1730768174.6886563,-305.17578125,-529.78515625,-600.09765625,-101.07421875,90.33203125
1730768174.6925626,145.01953125,-536.62109375,-518.5546875,112.79296875,267.08984375
1730768174.6964688,-54.6875,-25.87890625,-424.8046875,-178.7109375,-131.34765625
1730768174.700375,-518.06640625,35.64453125,-479.00390625,-395.99609375,-306.640625
1730768174.7042813,-340.8203125,-492.67578125,-538.0859375,-103.02734375,28.3203125
1730768174.7081876,183.59375,-269.04296875,-366.2109375,222.65625,218.26171875
1730768174.7120938,151.3671875,459.9609375,-263.18359375,14.6484375,-84.47265625
1730768174.727125,-373.046875,86.42578125,-465.33203125,-311.5234375,-219.23828125
1730768174.7310312,-380.37109375,-197.75390625,-419.921875,-144.53125,-173.828125
1730768174.7349374,152.83203125,50.29296875,-238.28125,238.28125,20.5078125
1730768174.7388437,298.828125,133.7890625,-247.0703125,183.59375,155.76171875
1730768174.74275,-178.22265625,-84.9609375,-341.796875,-188.4765625,-78.125
1730768174.7466562,-433.10546875,-721.19140625,-540.52734375,-178.22265625,208.0078125
1730768174.7505624,1.46484375,-949.21875,-449.21875,207.03125,646.97265625
1730768174.7544687,376.953125,172.8515625,83.0078125,285.15625,162.109375
1730768174.758375,30.2734375,340.33203125,-89.84375,-62.5,-142.578125
1730768174.7622812,-381.34765625,-292.96875,-375.9765625,-200.1953125,-93.26171875
1730768174.7661874,-39.0625,187.01171875,-6.34765625,125.0,-136.23046875
1730768174.7700937,436.03515625,721.6796875,216.796875,355.95703125,-124.0234375
1730768174.771125,221.6796875,321.77734375,-7.32421875,66.89453125,-76.171875
1730768174.7750313,-272.4609375,-93.26171875,-202.1484375,-205.078125,-128.90625
1730768174.7789376,-122.55859375,253.90625,54.19921875,37.109375,-156.25
1730768174.7828438,375.48828125,673.828125,257.32421875,384.27734375,-75.1953125
1730768174.78675,340.33203125,166.50390625,11.23046875,214.84375,101.07421875
1730768174.7906563,-199.21875,-488.28125,-204.58984375,-160.64453125,151.3671875
1730768174.7945626,-265.13671875,-270.01953125,0.48828125,-55.6640625,14.6484375
1730768174.7984688,245.1171875,198.73046875,250.9765625,318.359375,-5.859375
1730768174.802375,413.0859375,-115.72265625,30.2734375,288.57421875,189.94140625
1730768174.8062813,-65.4296875,-895.99609375,-294.43359375,-100.09765625,357.421875
1730768174.8101876,-300.29296875,-224.609375,82.51953125,-149.90234375,-67.87109375
1730768174.8140938,124.51171875,442.87109375,260.25390625,233.3984375,-206.54296875
1730768174.816125,455.078125,424.8046875,254.8828125,362.3046875,-32.2265625
1730768174.8200312,130.37109375,332.03125,214.35546875,5.859375,-146.484375
1730768174.8239374,-298.828125,181.15234375,151.3671875,-176.26953125,-280.76171875
1730768174.8278437,-45.8984375,117.67578125,214.84375,146.97265625,-76.66015625
1730768174.83175,390.625,-94.7265625,250.48828125,395.01953125,255.859375
1730768174.8356562,237.79296875,-146.97265625,216.30859375,104.98046875,257.8125
1730768174.8395624,-256.8359375,-164.55078125,118.1640625,-182.12890625,58.59375
1730768174.8434687,-182.6171875,-93.26171875,191.89453125,29.296875,40.0390625
1730768174.847375,291.9921875,-487.3046875,149.4140625,386.71875,478.515625
1730768174.8512812,334.47265625,-444.3359375,153.80859375,247.55859375,439.453125
1730768174.8551874,-116.2109375,362.79296875,266.6015625,-142.08984375,-182.12890625
1730768174.8590937,-255.37109375,107.421875,172.36328125,-76.66015625,-200.68359375
1730768174.863125,205.078125,225.09765625,254.8828125,317.3828125,-26.85546875
1730768174.8670313,442.87109375,703.125,336.9140625,333.984375,-101.07421875
1730768174.8709376,14.6484375,478.515625,220.21484375,-68.84765625,-235.3515625
1730768174.8748438,-331.54296875,-42.96875,95.21484375,-159.66796875,-208.984375
1730768174.87875,31.73828125,93.75,203.125,219.23828125,-88.37890625
1730768174.8826563,404.296875,378.41796875,280.76171875,394.04296875,81.54296875
1730768174.8865626,107.91015625,115.234375,203.61328125,27.34375,25.390625
1730768174.8904688,-368.65234375,-604.98046875,-101.5625,-203.61328125,83.0078125
1730768174.894375,-178.22265625,-692.87109375,-97.16796875,85.44921875,243.65234375
1730768174.8982813,315.4296875,360.3515625,321.2890625,370.1171875,-26.85546875
1730768174.9021876,201.66015625,351.5625,204.58984375,117.67578125,-20.99609375
1730768174.9060938,-323.2421875,-435.546875,-47.8515625,-242.1875,0.0
1730768174.906125,-287.59765625,-241.2109375,77.63671875,-70.3125,-127.9296875
1730768174.9100313,225.5859375,529.78515625,314.94140625,307.6171875,-130.37109375
1730768174.9139376,312.98828125,510.25390625,231.93359375,210.9375,-95.21484375
1730768174.9178438,-187.5,-155.2734375,29.296875,-181.15234375,-20.99609375
1730768174.92175,-350.5859375,-295.41015625,56.15234375,-141.11328125,-26.85546875
1730768174.9256563,101.5625,43.9453125,175.78125,262.20703125,-18.5546875
1730768174.9295626,346.19140625,130.859375,208.0078125,307.6171875,-6.8359375
1730768174.9334688,-63.96484375,-600.09765625,-189.94140625,-83.984375,255.859375
1730768174.937375,-429.19921875,-847.65625,-294.43359375,-206.54296875,309.5703125
1730768174.9412813,-48.33984375,189.453125,218.26171875,159.66796875,-126.46484375
1730768174.9451876,355.46875,412.59765625,213.37890625,367.1875,-61.03515625
1730768174.9490938,119.62890625,137.6953125,111.328125,17.578125,-59.08203125
1730768174.966125,-335.9375,-50.29296875,72.265625,-251.46484375,-216.796875
1730768174.9700313,-168.45703125,56.15234375,134.765625,32.71484375,-156.25
1730768174.9739375,290.52734375,96.19140625,95.703125,348.6328125,55.6640625
1730768174.9778438,224.609375,-222.65625,11.71875,131.34765625,124.0234375
1730768174.98175,-243.1640625,-69.82421875,72.265625,-230.46875,-176.26953125
1730768174.9856563,-270.01953125,-35.15625,93.75,-98.14453125,-238.28125
1730768174.9895625,178.7109375,-380.37109375,-36.62109375,293.9453125,223.6328125
1730768174.9934688,279.78515625,-611.328125,-91.30859375,226.5625,463.37890625
1730768174.997375,-147.94921875,-41.015625,108.3984375,-191.89453125,-115.234375
1730768175.0012813,-360.83984375,65.4296875,47.36328125,-188.4765625,-308.59375
1730768175.0051875,40.0390625,47.36328125,144.53125,210.44921875,-91.796875
1730768175.0090938,344.7265625,348.6328125,208.49609375,296.875,-51.7578125
1730768174.996125,13.671875,333.49609375,101.5625,-84.9609375,-179.6875
1730768175.0000312,-369.140625,-22.4609375,-4.8828125,-249.0234375,-214.84375
1730768175.0039375,-92.28515625,-77.63671875,81.0546875,92.7734375,-89.35546875
1730768175.0078437,323.73046875,119.140625,162.109375,347.65625,45.8984375
1730768175.01175,139.6484375,-85.44921875,34.1796875,42.48046875,4.39453125
1730768175.0156562,-325.68359375,-326.66015625,-76.171875,-267.578125,-123.53515625
1730768175.0195625,-260.25390625,-844.23828125,-329.58984375,-15.625,328.61328125
1730768175.0234687,193.84765625,-636.23046875,-156.25,338.8671875,502.9296875
1730768175.027375,241.69921875,347.16796875,223.6328125,143.06640625,-98.6328125
1730768175.0312812,-240.72265625,22.94921875,-41.50390625,-228.02734375,-230.95703125
1730768175.0351875,-360.83984375,-770.99609375,-288.0859375,-110.83984375,152.83203125
1730768175.0390937,117.1875,-160.64453125,75.68359375,278.80859375,101.5625
1730768175.043125,322.75390625,583.0078125,238.76953125,252.9296875,-143.06640625
1730768175.0470312,-113.76953125,11.71875,-71.2890625,-147.4609375,-140.13671875
1730768175.0509374,-391.6015625,-334.9609375,-176.26953125,-219.23828125,-215.8203125
1730768175.0548437,10.25390625,250.0,131.8359375,174.31640625,-202.63671875
1730768175.05875,276.3671875,421.875,163.57421875,287.109375,-70.3125
1730768175.0626562,-98.6328125,-411.1328125,-213.8671875,-118.65234375,166.9921875
1730768175.0665624,-364.74609375,-729.4921875,-303.7109375,-221.6796875,122.0703125
1730768175.0704687,-67.87109375,-313.4765625,-43.9453125,134.27734375,1.46484375
1730768175.074375,310.546875,233.3984375,165.52734375,358.88671875,-25.390625
1730768175.0782812,143.06640625,-232.91015625,-173.33984375,53.22265625,117.67578125
1730768175.0821874,-368.65234375,-820.80078125,-483.3984375,-291.015625,217.28515625
1730768175.0860937,-255.859375,-31.25,-228.02734375,-87.40234375,-140.625
1730768175.101125,227.05078125,311.03515625,-182.12890625,299.8046875,-117.67578125
1730768175.1050313,246.09375,110.83984375,-273.4375,157.2265625,-36.1328125
1730768175.1089375,-211.9140625,-102.05078125,-387.6953125,-248.53515625,-168.45703125
1730768175.1128438,-357.421875,-314.94140625,-395.5078125,-178.22265625,-147.94921875
1730768175.11675,86.9140625,-111.81640625,-230.95703125,228.515625,-0.48828125
1730768175.1206563,294.921875,-509.765625,-405.2734375,277.83203125,479.98046875
1730768175.1245625,-93.75,-922.36328125,-529.78515625,-130.37109375,405.2734375
1730768175.1284688,-352.05078125,-190.4296875,-208.984375,-249.0234375,-235.3515625
1730768175.132375,-21.484375,-28.3203125,-91.30859375,135.7421875,-122.0703125
1730768175.1362813,320.80078125,-118.65234375,-38.0859375,321.77734375,118.1640625
1730768175.1401875,92.28515625,129.8828125,-16.6015625,-28.3203125,-98.6328125
1730768175.1440938,-322.75390625,122.55859375,-135.25390625,-277.34375,-309.08203125
1730768175.146125,-159.1796875,-179.6875,-275.390625,20.99609375,-97.65625
1730768175.1500313,256.34765625,-506.8359375,-259.765625,347.65625,238.76953125
1730768175.1539376,187.5,-5.37109375,41.015625,98.6328125,2.9296875
1730768175.1578438,-270.99609375,144.53125,-25.390625,-267.578125,-239.74609375
1730768175.16175,-265.625,-282.2265625,-176.7578125,-80.56640625,-187.01171875
1730768175.1656563,174.8046875,-239.74609375,-6.8359375,292.96875,73.73046875
1730768175.1695626,265.13671875,-54.19921875,46.875,187.01171875,201.171875
1730768175.1734688,-136.23046875,-52.24609375,-24.4140625,-186.03515625,-110.83984375
1730768175.177375,-344.7265625,-567.87109375,-304.6875,-178.7109375,-28.3203125
1730768175.1812813,35.15625,-720.703125,-203.61328125,209.47265625,287.59765625
1730768175.1851876,348.14453125,214.84375,222.65625,270.01953125,-10.25390625
1730768175.1890938,7.8125,58.10546875,1.953125,-118.1640625,-74.21875
1730768175.191125,-349.609375,-605.95703125,-226.5625,-244.62890625,19.53125
1730768175.1950312,-25.390625,-191.89453125,20.5078125,117.1875,-20.99609375
1730768175.1989374,372.0703125,525.390625,239.2578125,333.0078125,-53.22265625
1730768175.2028437,146.484375,146.97265625,44.921875,1.46484375,-34.1796875
1730768175.20675,-321.77734375,-632.32421875,-208.49609375,-270.99609375,112.3046875
1730768175.2106562,-180.6640625,-512.20703125,-51.26953125,-0.9765625,71.77734375
1730768175.2145624,278.3203125,31.73828125,168.45703125,333.49609375,11.23046875
1730768175.2184687,235.83984375,14.6484375,92.28515625,118.65234375,4.39453125
1730768175.222375,-274.90234375,-703.125,-298.33984375,-257.8125,144.04296875
1730768175.2262812,-305.6640625,-494.140625,-137.6953125,-122.55859375,61.03515625
1730768175.2301874,196.2890625,441.89453125,267.578125,277.34375,-173.828125
1730768175.2340937,317.87109375,270.01953125,93.26171875,219.23828125,-56.15234375
1730768175.238125,-122.0703125,-128.41796875,-33.203125,-206.0546875,-124.0234375
1730768175.2420313,-338.37890625,-168.45703125,16.11328125,-216.796875,-212.890625
1730768175.2459376,63.4765625,76.171875,149.4140625,199.21875,-84.9609375
1730768175.2498438,350.5859375,32.2265625,7.32421875,295.8984375,124.51171875
1730768175.25375,13.671875,-369.140625,-206.0546875,-110.3515625,72.265625
1730768175.2576563,-347.65625,-357.421875,-154.296875,-273.4375,-73.73046875
1730768175.2615626,-77.63671875,-173.828125,11.71875,90.8203125,20.99609375
1730768175.2654688,306.15234375,-357.91015625,-39.0625,344.7265625,264.6484375
1730768175.269375,128.90625,-709.47265625,-270.99609375,22.4609375,291.015625
1730768175.2732813,-280.2734375,-157.2265625,-27.34375,-297.8515625,-185.05859375
1730768175.2771876,-180.17578125,92.7734375,79.58984375,-59.08203125,-238.76953125
1730768175.2810938,259.27734375,136.23046875,143.06640625,290.52734375,-29.78515625
1730768175.281125,266.11328125,239.74609375,155.2734375,107.91015625,-87.890625
1730768175.2850313,-196.2890625,93.75,22.94921875,-290.0390625,-276.3671875
1730768175.2889376,-289.55078125,-60.05859375,-28.3203125,-182.12890625,-252.44140625
1730768175.2928438,125.9765625,-156.73828125,63.4765625,232.421875,46.38671875
1730768175.29675,299.8046875,-94.7265625,103.02734375,215.33203125,204.1015625
1730768175.3006563,-102.05078125,-237.3046875,-88.37890625,-196.77734375,57.12890625
1730768175.3045626,-370.60546875,-430.17578125,-201.66015625,-258.7890625,-6.8359375
1730768175.3084688,-40.0390625,-794.921875,-309.5703125,143.06640625,425.29296875
1730768175.312375,269.53125,-898.92578125,-274.4140625,296.38671875,556.15234375
1730768175.3162813,48.33984375,-79.1015625,34.1796875,-92.28515625,-58.10546875
1730768175.3201876,-345.21484375,-106.4453125,-61.5234375,-301.26953125,-251.46484375
1730768175.3240938,-139.16015625,-187.5,-53.22265625,27.34375,-110.3515625
1730768175.342125,295.41015625,402.83203125,181.640625,309.08203125,-117.67578125
1730768175.3460312,164.0625,397.94921875,125.0,34.66796875,-203.125
1730768175.3499374,-313.4765625,-217.7734375,-134.765625,-302.24609375,-220.21484375
1730768175.3538437,-259.765625,-262.6953125,-101.5625,-96.19140625,-153.80859375
1730768175.35775,209.9609375,301.7578125,154.296875,282.2265625,-91.796875
1730768175.3616562,269.53125,166.50390625,123.53515625,167.96875,1.46484375
1730768175.3655624,-209.47265625,-587.890625,-290.52734375,-227.05078125,195.80078125
1730768175.3694687,-375.48828125,-932.6171875,-457.03125,-199.70703125,295.41015625
1730768175.373375,115.72265625,-106.93359375,68.359375,198.73046875,-19.53125
1730768175.3772812,363.76953125,467.28515625,166.015625,242.67578125,-156.73828125
1730768175.3811874,-48.828125,-249.0234375,-127.44140625,-157.71484375,-32.2265625
1730768175.3850937,-351.07421875,-484.86328125,-93.75,-268.5546875,-98.6328125
1730768175.371125,-12.20703125,199.21875,97.16796875,108.3984375,-175.78125
1730768175.3750312,334.47265625,361.328125,133.30078125,310.05859375,-76.171875
1730768175.3789375,95.21484375,-16.6015625,-64.453125,-53.7109375,-76.171875
1730768175.3828437,-324.21875,-440.91796875,-274.4140625,-305.6640625,-122.0703125
1730768175.38675,-149.4140625,-347.65625,-81.0546875,-6.34765625,-136.71875
1730768175.3906562,281.73828125,-35.15625,122.0703125,312.98828125,40.0390625
1730768175.3945625,204.1015625,-308.59375,-82.03125,79.58984375,255.859375
1730768175.3984687,-251.953125,-349.609375,-259.765625,-295.8984375,-17.08984375
1730768175.402375,-244.62890625,18.06640625,-72.75390625,-134.27734375,-250.0
1730768175.4062812,207.03125,126.46484375,92.28515625,259.765625,-33.69140625
1730768175.4101875,252.9296875,-633.7890625,-306.15234375,169.43359375,458.0078125
1730768175.4140937,-189.94140625,-943.359375,-452.1484375,-254.8828125,371.09375
1730768175.419125,-312.5,-187.98828125,-139.6484375,-245.1171875,-193.359375
1730768175.4230313,88.8671875,20.5078125,-24.4140625,172.36328125,-131.34765625
1730768175.4269376,344.7265625,86.9140625,58.10546875,248.046875,-4.8828125
1730768175.4308438,1.46484375,158.69140625,4.39453125,-165.52734375,-218.75
1730768175.43475,-359.86328125,-38.57421875,-175.29296875,-284.66796875,-359.375
1730768175.4386563,-89.35546875,-440.4296875,-267.08984375,116.2109375,44.43359375
1730768175.4425626,296.38671875,-502.9296875,-125.48828125,331.54296875,294.43359375
1730768175.4464688,117.67578125,-52.734375,16.6015625,-20.5078125,-120.60546875
1730768175.450375,-324.70703125,20.99609375,-142.578125,-324.21875,-321.77734375
1730768175.4542813,-209.9609375,-568.84765625,-323.73046875,-42.48046875,29.78515625
1730768175.4581876,254.8828125,-424.31640625,-97.65625,320.3125,208.984375
1730768175.4620938,248.53515625,284.66796875,113.76953125,98.6328125,-121.58203125
1730768175.476125,-249.51171875,-231.93359375,-192.3828125,-282.2265625,-113.76953125
1730768175.4800313,-318.359375,-574.70703125,-265.625,-143.5546875,-10.7421875
1730768175.4839375,143.06640625,20.01953125,54.6875,240.234375,-36.62109375
1730768175.4878438,288.57421875,173.828125,89.35546875,186.5234375,16.11328125
1730768175.49175,-139.6484375,-286.62109375,-113.76953125,-230.46875,-121.09375
1730768175.4956563,-388.671875,-779.296875,-405.76171875,-245.60546875,234.86328125
1730768175.4995625,-14.6484375,-972.16796875,-382.32421875,169.921875,737.3046875
1730768175.5034688,332.03125,-0.48828125,129.8828125,269.04296875,182.6171875
1730768175.507375,28.3203125,131.8359375,-16.6015625,-124.51171875,-192.3828125
1730768175.5112813,-363.76953125,-421.875,-197.75390625,-297.36328125,-163.0859375
1730768175.5151875,-79.1015625,39.55078125,94.7265625,60.05859375,-203.125
1730768175.5190938,347.65625,466.796875,187.5,328.125,-186.03515625
1730768175.536125,153.80859375,52.734375,-33.69140625,4.8828125,-134.27734375
1730768175.5400312,-296.875,-336.42578125,-221.6796875,-291.015625,-183.10546875
1730768175.5439374,-189.94140625,-109.375,-32.2265625,-44.43359375,-125.0
1730768175.5478437,236.328125,69.82421875,124.0234375,302.734375,63.96484375
1730768175.55175,235.3515625,-208.49609375,-64.453125,141.11328125,143.5546875
1730768175.5556562,-230.95703125,-687.5,-343.75,-262.6953125,30.76171875
1730768175.5595624,-319.3359375,-583.984375,-249.51171875,-181.15234375,-86.9140625
1730768175.5634687,134.27734375,83.49609375,101.5625,220.703125,-74.70703125
1730768175.567375,294.921875,-162.59765625,-79.1015625,225.09765625,143.06640625
1730768175.5712812,-141.11328125,-928.22265625,-431.640625,-180.17578125,295.41015625
1730768175.5751874,-368.1640625,-315.91796875,-159.66796875,-252.9296875,-144.53125
1730768175.5790937,-1.46484375,173.828125,46.875,142.08984375,-180.17578125
1730768175.566125,317.87109375,145.5078125,130.37109375,300.78125,4.8828125
1730768175.5700312,53.22265625,62.5,36.62109375,-80.56640625,-117.1875
1730768175.5739374,-343.75,-55.17578125,-159.66796875,-295.8984375,-285.64453125
1730768175.5778437,-129.8828125,-156.25,-164.0625,34.66796875,-120.1171875
1730768175.58175,283.69140625,-458.49609375,-102.5390625,336.42578125,305.17578125
1730768175.5856562,158.69140625,-508.30078125,-121.09375,57.12890625,192.87109375
1730768175.5895624,-299.31640625,-380.37109375,-195.3125,-279.296875,-152.83203125
1730768175.5934687,-261.23046875,-482.421875,-246.58203125,-67.87109375,18.06640625
1730768175.597375,183.59375,-247.55859375,-52.24609375,280.2734375,162.59765625
1730768175.6012812,246.09375,60.546875,98.14453125,140.13671875,-25.390625
1730768175.6051874,-201.66015625,-12.6953125,-87.890625,-262.6953125,-231.4453125
1730768175.6090937,-354.4921875,-196.2890625,-280.2734375,-208.984375,-207.03125
1730768175.612125,27.34375,-889.6484375,-441.89453125,210.44921875,380.859375
1730768175.6160312,286.1328125,-553.22265625,-160.15625,245.1171875,365.234375
1730768175.6199374,-50.29296875,139.16015625,53.7109375,-171.875,-219.23828125
1730768175.6238437,-391.11328125,-320.3125,-200.68359375,-293.9453125,-250.9765625
1730768175.62775,-65.4296875,-208.49609375,-75.68359375,79.58984375,-122.55859375
1730768175.6316562,314.94140625,112.3046875,95.21484375,264.16015625,-29.296875
1730768175.6355624,69.3359375,-113.76953125,-64.453125,-96.19140625,-94.7265625
1730768175.6394687,-395.99609375,-679.6875,-417.96875,-323.2421875,30.76171875
1730768175.643375,-234.86328125,-897.4609375,-408.203125,-19.53125,372.55859375
